file_name,speaker,phishing_type,text
phishing_051_cy1,0,가족지인사칭형,돈이 급히 필요한 상황이에요. 도와줄 수 있을까요?
phishing_051_cy1,1,가족지인사칭형,무슨 일인지 말해줘? 왜 갑자기 돈이 필요해?
phishing_051_cy1,0,가족지인사칭형,'친구에게 갑자기 어려운 일이 생겨서 잠깐 돈을 빌려줘야 해. 나중에 자세히 설명할게.'
phishing_052_cy1,0,가족지인사칭형,OOO  이모가 급히 연락했어. 네가 병원에 있다고 들었어.
phishing_052_cy1,1,가족지인사칭형,네? 무슨 말씀인지 잘 모르겠어요. 저는 별 문제 없는데요.
phishing_052_cy1,0,가족지인사칭형,'아니  병원에서 너한테 곧 수술을 받아야 한다고 말했다고.'
phishing_052_cy1,1,가족지인사칭형,그런 일은 절대 없었어요. 이모는 지금 어디 계세요?
phishing_052_cy1,0,가족지인사칭형,어  그럼 누군가 장난치는 것 같네. 미안해.
phishing_053_cy1,0,가족지인사칭형,안녕하세요? OOO입니다. 선생님과 관련된 긴급한 연락이 있어요.
phishing_053_cy1,1,가족지인사칭형,'네  선생님? 무슨 일이 급하신가요?'
phishing_053_cy1,0,가족지인사칭형,'너의 시험 응시료가 아직 납부되지 않았으니 지금 바로 해결해야 해.'
phishing_053_cy1,1,가족지인사칭형,'아  그렇군요. 그러면 어디로 보내드려야 하나요?'
phishing_053_cy1,0,가족지인사칭형,'내가 말하는 계좌로 빨리 돈을 보내줘. 시간 없으니까 부탁해.'
phishing_054_cy1,0,가족지인사칭형,'안녕하세요  OOO인가요? 네 아버지께서 교통사고에 시달리셨습니다.'
phishing_054_cy1,1,가족지인사칭형,'아빠세요? 지금 어디 계신 거예요?'
phishing_054_cy1,0,가족지인사칭형,'병원에 입원해 있어서 치료비가 필요해서 연락했어.'
phishing_054_cy1,1,가족지인사칭형,'필요한 금액이 얼마인가요? 즉시 송금해 드릴게요.'
phishing_054_cy1,0,가족지인사칭형,'300만 원이 필요하니  계좌번호 보내줄 테니까 확인해 줄래?'
phishing_055_cy1,0,가족지인사칭형,안녕하세요  OOO의 친구인데요. 지금 OOO가 급하게 병원에 입원했어요.
phishing_055_cy1,1,가족지인사칭형,'네  OOO가 입원했다고요? 어떤 병원에 있나요?'
phishing_055_cy1,0,가족지인사칭형,'사고로 인해 큰 병원으로 이송되었습니다. 즉시 치료비가 필요합니다.'
phishing_055_cy1,1,가족지인사칭형,'그렇군요. 병원 이름과 위치를 좀 알려주실 수 있을까요?'
phishing_055_cy1,0,가족지인사칭형,'시간이 없으니  우선 계좌로 돈을 보내주실 수 있을까요?'
phishing_056_cy1,0,가족지인사칭형,'OOO야  큰일이야. 내 휴대폰이 물에 빠졌어.'
phishing_056_cy1,1,가족지인사칭형,'어? OOO야? 무슨 일이 있어?'
phishing_056_cy1,0,가족지인사칭형,응  맞아. 친구와 여행 중인데 급하게 돈이 필요해.
phishing_056_cy1,1,가족지인사칭형,어떻게 송금하면 좋을까요? 정말 긴급한 상황인가요?
phishing_056_cy1,0,가족지인사칭형,네  계좌 번호를 곧 보내드릴게요. 꼭 빠르게 처리해 주세요.
phishing_057_cy1,0,가족지인사칭형,아빠  나 OOO야. 지금 전화가 고장났어.
phishing_057_cy1,1,가족지인사칭형,'OOO? 갑자기 왜 전화했어? 무슨 일이 있어?'
phishing_057_cy1,0,가족지인사칭형,'친구가 교통사고를 당해서 병원 비용을 미리 지불해야 해.'
phishing_057_cy1,1,가족지인사칭형,얼마가 필요하신가요? 제가 병원에 직접 가서 해결할까요?
phishing_057_cy1,0,가족지인사칭형,지금은 시간이 없으니 먼저 계좌로 보내줘.
phishing_058_cy1,0,가족지인사칭형,여보세요  OOO의 형제입니다. 현재 OOO가 사고를 당했습니다.
phishing_058_cy1,1,가족지인사칭형,'네? 동생이라고요? 무슨 일이죠? OOO는 무사한가요?'
phishing_058_cy1,0,가족지인사칭형,많이 다쳐서 병원에 입원 중인데  수술비가 급하게 필요해요.
phishing_058_cy1,1,가족지인사칭형,어떤 병원인지 알 수 있을까요? 제가 직접 찾아갈게요.
phishing_058_cy1,0,가족지인사칭형,'그냥 오시기에는 시간이 없어요. 송금이 필요해요.'
phishing_059_cy1,0,가족지인사칭형,'할머니  저예요. OOO인데요  갑자기 급한 일이 생겼어요.'
phishing_059_cy1,1,가족지인사칭형,응? 아닌 것 같은데.
phishing_059_cy1,0,가족지인사칭형,핸드폰이 고장 나서 그런 거예요. 친구가 사고를 당했어요.
phishing_059_cy1,1,가족지인사칭형,정말이에요? 어떻게 도와드릴까요?
phishing_059_cy1,0,가족지인사칭형,'돈을 계좌로 보내주셔야 할 것 같은데  정말 급합니다.'
phishing_060_cy1,0,가족지인사칭형,'안녕하세요  OO예요. 엄마의 핸드폰이 고장 나서 친구의 전화기로 연락했어요.'
phishing_060_cy1,1,가족지인사칭형,'어  OOO인데? 무슨 일이야? 아픈 건 아니겠지?'
phishing_060_cy1,0,가족지인사칭형,'아니  엄마. 하지만 친구가 교통사고를 당해서 병원비를 급히 내야 해.'
phishing_060_cy1,1,가족지인사칭형,이거 정말 심각한 상황인데. 내가 어떻게 도와줄 수 있을까요?
phishing_060_cy1,0,가족지인사칭형,엄마  나 계좌로 돈 좀 보내줄 수 있어? 좀 급해.
phishing_061_cy1,0,가족지인사칭형,'OOO야  엄마야. 네 아빠가 사고를 당해서 지금 병원에 계셔.'
phishing_061_cy1,1,가족지인사칭형,'뭐라고? 진짜야? 어디 다쳤어?'
phishing_061_cy1,0,가족지인사칭형,너무 다쳐서 수술비가 급하게 필요해. 빨리 돈을 보내줘야 해.
phishing_061_cy1,1,가족지인사칭형,알겠어  계좌번호 좀 보내줄래?
phishing_062_cy1,0,가족지인사칭형,'OOO야  할아버지야. 할머니가 갑자기 아프셔서 병원에 가셨어.'
phishing_062_cy1,1,가족지인사칭형,'할아버지? 무슨 일이신가요? 어디가 불편하세요?'
phishing_062_cy1,0,가족지인사칭형,'갑자기 쓰러져서 수술이 필요해요. 돈이 정말 급합니다.'
phishing_062_cy1,1,가족지인사칭형,네  지금 당장 어떻게 진행해야 할지 알려주세요.
phishing_063_cy1,0,가족지인사칭형,'안녕하세요  OOO씨? 경찰입니다. 귀하의 아드님이 교통사고로 인해 현재 수감 중입니다.'
phishing_063_cy1,1,가족지인사칭형,'네? 우리 아들이요? 무슨 일인지 말씀해 주시겠어요?'
phishing_063_cy1,0,가족지인사칭형,'신속하게 보석금을 송금하셔야 합니다. 그래야만 석방될 수 있습니다.'
phishing_063_cy1,1,가족지인사칭형,잠시만요  제가 경찰서에 직접 가볼게요.
phishing_064_cy1,0,가족지인사칭형,안녕하세요  OOO님. 보험사입니다. 당신의 따님이 사고를 당하셔서 긴급하게 보험 처리가 필요합니다.
phishing_064_cy1,1,가족지인사칭형,'사고가 났다구요? 우리 딸이요? 어디 다쳤는지 말씀해 주세요?'
phishing_064_cy1,0,가족지인사칭형,'네  빠른 입원 절차를 위해서는 지금 송금이 필요해요.'
phishing_064_cy1,1,가족지인사칭형,'상황을 좀 살펴보고 다시 연락드리겠습니다.'
phishing_065_cy1,0,가족지인사칭형,안녕하세요  OOO 상담센터입니다. 오늘 귀하의 아드님께서 사고에 연루되셨습니다.
phishing_065_cy1,1,가족지인사칭형,'뭐라구요? OOO가 사고를 당했어요?'
phishing_065_cy1,0,가족지인사칭형,'네  큰 부상은 아니어서 다행인데 병원비가 급하게 필요해요.'
phishing_065_cy1,1,가족지인사칭형,잠시만요  돈은 어떻게 송금해야 하나요?
phishing_065_cy1,0,가족지인사칭형,'우리가 안내해드리는 계좌로 즉시 송금하시면 됩니다.'
phishing_066_cy1,0,가족지인사칭형,'안녕하세요  OO 경찰서입니다. OOO님  아드님께서 문제가 발생했습니다.'
phishing_066_cy1,1,가족지인사칭형,'무슨 일이에요? OOO는 왜 경찰서에 있는 거죠?'
phishing_066_cy1,0,가족지인사칭형,'경미한 교통사고를 당해서 보석금을 마련해야 합니다.'
phishing_066_cy1,1,가족지인사칭형,'진짜예요? 어떻게 해야 하나요?'
phishing_066_cy1,0,가족지인사칭형,'당신이 보내주시는 계좌로 보석금을 넣어주시면 됩니다.'
phishing_067_cy1,0,가족지인사칭형,'안녕하세요  OOO입니다. 제 핸드폰이 고장이 나서 임시번호로 연락드려요.'
phishing_067_cy1,1,가족지인사칭형,'OOO야? 정말 너 맞아? 무슨 일이야?'
phishing_067_cy1,0,가족지인사칭형,'급한 일이 생겨서 그런데  돈 좀 보낼 수 있을까?'
phishing_067_cy1,1,가족지인사칭형,'왜요? 무슨 일인가요?'
phishing_067_cy1,0,가족지인사칭형,'친구가 다쳤어서 병원에 가야 하는데 일단 치료비가 급해.'
phishing_068_cy1,0,가족지인사칭형,안녕하세요  OO 은행입니다. OOO 고객님의 아드님께서 계좌를 사용하고 계십니다.
phishing_068_cy1,1,가족지인사칭형,'응? 우리 아들이 내 계좌를 이용한다고요?'
phishing_068_cy1,0,가족지인사칭형,'네  안전한 거래를 위해 계정을 꼭 확인해 주셔야 합니다.'
phishing_068_cy1,1,가족지인사칭형,'어떻게 확인할 수 있나요?'
phishing_068_cy1,0,가족지인사칭형,'당신은 제가 보내드리는 인증번호를 입력하기만 하면 됩니다.'
phishing_069_cy1,0,가족지인사칭형,'어머니  저 OOO이에요. 친구에게 돈을 좀 빌려야 할 것 같아요.'
phishing_069_cy1,1,가족지인사칭형,'OOO야? 이게 너 맞아? 왜 갑자기 돈이 필요해?'
phishing_069_cy1,0,가족지인사칭형,'제 친구가 갑자기 돈이 필요하대요. 지금 바로 보내줄 수 있어요?'
phishing_069_cy1,1,가족지인사칭형,어디로 보내야 할까요?
phishing_069_cy1,0,가족지인사칭형,'이 계좌로 지금 바로 송금하시면 됩니다.'
phishing_070_cy1,0,가족지인사칭형,안녕하세요? 나 OOO인데  사고가 났어!
phishing_070_cy1,1,가족지인사칭형,'OOO? 무슨 일이야? 괜찮은 거야?'
phishing_070_cy1,0,가족지인사칭형,'운전하던 중에 살짝 사고가 났어요. 보험 처리가 필요할 것 같아요.'
phishing_070_cy1,1,가족지인사칭형,'아  진짜로? 보험사에 전화해봐야 하는 거 아니야?'
phishing_070_cy1,0,가족지인사칭형,‘시간이 부족해서 직접 처리해야 해. 지금 바로 내 계좌로 돈 좀 보내줄 수 있을까?’
phishing_071_cy1,0,가족지인사칭형,안녕하세요  OOO의 친구인데요. 급한 상황이 생겨서 연락드렸습니다.
phishing_071_cy1,1,가족지인사칭형,'OOO의 친구인데요. 무슨 일이세요?'
phishing_071_cy1,0,가족지인사칭형,'OOO는 현재 병원에 입원해 있어요. 치료비가 상당히 발생했다고 합니다.'
phishing_071_cy1,1,가족지인사칭형,정말요? OOO가 다쳤다니 믿을 수가 없어요.
phishing_071_cy1,0,가족지인사칭형,네  그래서 신속하게 도와주셔야 해요. 계좌로 입금해 주시면 좋겠어요.
phishing_072_cy1,0,가족지인사칭형,'아빠  나 OOO야. 큰일이야.'
phishing_072_cy1,1,가족지인사칭형,'OOO야? 무슨 일이야? 어디 아픈 거야?'
phishing_072_cy1,0,가족지인사칭형,'아니  친구가 사고를 당해서 도와줘야 해.'
phishing_072_cy1,1,가족지인사칭형,'그럼 경찰에 꼭 전화해야 하는 거 아닌가?'
phishing_072_cy1,0,가족지인사칭형,'급하게 처리해야 해서 직접 해야 해. 돈 좀 빌려줄 수 있어?'
phishing_073_cy1,0,가족지인사칭형,안녕하세요  OO 씨! 저를 기억하시나요? OOO입니다.
phishing_073_cy1,1,가족지인사칭형,'아  OOO 씨인가요? 정말 오랜만이에요. 어떻게 지냈어요?'
phishing_073_cy1,0,가족지인사칭형,급히 돈이 필요해졌어요. 제가 사고를 당해서 병원에 입원해 있어요.
phishing_073_cy1,1,가족지인사칭형,'정말인가요? 그러면 병원비는 어떻게 해결해야 하나요?'
phishing_073_cy1,0,가족지인사칭형,그러므로 제가 여쭤보는 건데  계좌로 보내주실 수 있으신가요?
phishing_074_cy1,0,가족지인사칭형,'엄마  나 OOO이야. 핸드폰이 망가져서 임시 번호로 연락해.'
phishing_074_cy1,1,가족지인사칭형,'OOO? 진짜 너 맞아?'
phishing_074_cy1,0,가족지인사칭형,응  엄마. 지금 돈이 좀 급해. 친구가 교통사고를 당했어.
phishing_074_cy1,1,가족지인사칭형,'진짜야? 무슨 일인데? 어디 다쳤어?'
phishing_074_cy1,0,가족지인사칭형,응급처치비가 필요하니까 바로 송금해줘. 자세한 내용은 나중에 얘기할게.
phishing_075_cy1,0,가족지인사칭형,'아빠  저 OOO예요. 지금 급하게 돈이 필요해요.'
phishing_075_cy1,1,가족지인사칭형,'OOO? 무슨 일이야? 지금 어디에 있니?'
phishing_075_cy1,0,가족지인사칭형,'친구가 사고를 당해 병원비를 우선 지불해야 해요.'
phishing_075_cy1,1,가족지인사칭형,그래? 많이 다쳤어? 뭘 도와줄 수 있을까?
phishing_075_cy1,0,가족지인사칭형,응  정말 급해. 계좌로 돈 조금만 송금해줄 수 있어?
phishing_076_cy1,0,가족지인사칭형,여보세요  OOO입니다. 제 핸드폰이 고장이 나서 임시로 이 번호로 전화를 드립니다.
phishing_076_cy1,1,가족지인사칭형,'정말 너 맞아? 목소리가 좀 낯설게 들리는데...'
phishing_076_cy1,0,가족지인사칭형,네  제가 접촉사고를 당해서 긴급하게 수리비가 필요합니다.
phishing_076_cy1,1,가족지인사칭형,'아휴  정말 괜찮은 거야? 많이 다치진 않았어?'
phishing_076_cy1,0,가족지인사칭형,네  괜찮습니다. 빨리 이 문제를 해결해야 하니  부탁드립니다.
phishing_077_cy1,0,가족지인사칭형,'엄마  나 OOO야. 친구가 교통사고를 당했어.'
phishing_077_cy1,1,가족지인사칭형,'뭐라고? OOO  지금 어디에 있는 거야? 깜짝 놀랐네!'
phishing_077_cy1,0,가족지인사칭형,저도 깜짝 놀랐어요. 병원비가 필요해서 돈을 조금 보내주시면 안 될까요?
phishing_077_cy1,1,가족지인사칭형,알겠어요. 얼마가 필요하신가요? 바로 보내드릴게요.
phishing_077_cy1,0,가족지인사칭형,엄마  고마워요. 지금 정말 급해요.
phishing_078_cy1,0,가족지인사칭형,'할머니  저 OOO에요. 꼭 말씀드려야 할 일이 생겼어요.'
phishing_078_cy1,1,가족지인사칭형,OOO야? 무슨 일이야? 목소리가 이렇게 변했네?
phishing_078_cy1,0,가족지인사칭형,'친구가 급하게 수술을 해야 해서 돈이 필요해요.'
phishing_078_cy1,1,가족지인사칭형,'오  그거 얼마나 필요한 거니? 할머니가 어떻게 도와줄 수 있을까?'
phishing_078_cy1,0,가족지인사칭형,'너무 급해서요. 가능한 한 빨리 처리해 주시면 감사하겠습니다.'
phishing_079_cy1,0,가족지인사칭형,안녕하세요  OOO입니다. 핸드폰이 망가져서 급히 연락드렸어요.
phishing_079_cy1,1,가족지인사칭형,'OOO? 무슨 일로 전화했어? 무슨 일이 있나요?'
phishing_079_cy1,0,가족지인사칭형,'친구가 갑자기 아프게 돼서 병원비가 급하게 필요해요.'
phishing_079_cy1,1,가족지인사칭형,아이고  많이 다쳤어요? 제가 어떻게 도와줄 수 있을까요?
phishing_079_cy1,0,가족지인사칭형,'지금 돈을 보내주시면 정말 감사하겠습니다. 급한 상황이라서요.'
phishing_080_cy1,0,가족지인사칭형,'아빠  나 OOO야. 지금 핸드폰이 고장나서 임시 번호로 연락했어.'
phishing_080_cy1,1,가족지인사칭형, '뭐라고? OOO야? 무슨 일이야?'
phishing_080_cy1,0,가족지인사칭형,'응  친구가 교통사고를 당해서 병원비를 미리 지불해야 해.'
phishing_080_cy1,1,가족지인사칭형,정말? 너 괜찮아? 어디로 보내면 될까?
phishing_080_cy1,0,가족지인사칭형,'우선 아빠  내 계좌로 돈을 보내주시면 될 것 같아. 정말 고마워.'
phishing_081_cy1,0,가족지인사칭형,'엄마  나 OOO야. 갑자기 돈이 필요해. 좀 보내줄 수 있어?'
phishing_081_cy1,1,가족지인사칭형,뭐라고요? 돈이 왜 필요하다는 거야?
