file_name,conversation_type,spk,msg
phishing_052,Impersonation of family/child/acquaintance type,1, 응? OOO? 어떻게 된 거야?
phishing_052,Impersonation of family/child/acquaintance type,0, 급하게 돈이 필요해. 나 좀 도와줄 수 있어?
phishing_052,Impersonation of family/child/acquaintance type,1, 무슨 일이야? 왜 돈이 필요한데?
phishing_052,Impersonation of family/child/acquaintance type,0, 친구가 갑자기 문제가 생겨서 잠깐 빌려줘야 해. 나중에 다 설명할게.
phishing_053,Impersonation of family/child/acquaintance type,0," OOO, 이모가 급하게 연락했어. 네가 병원에 있다고 들었어."
phishing_053,Impersonation of family/child/acquaintance type,1, 네? 무슨 말씀이세요? 저는 괜찮은데요.
phishing_053,Impersonation of family/child/acquaintance type,0," 아니, 병원에서 네가 곧 수술을 받아야 한다고 해서."
phishing_053,Impersonation of family/child/acquaintance type,1, 전혀 그런 적 없어요. 이모 지금 어디세요?
phishing_053,Impersonation of family/child/acquaintance type,0," 어, 그럼 누가 장난치는 건가 봐. 미안해."
phishing_054,Impersonation of family/child/acquaintance type,0," 여보세요? OOO야, 선생님이야. 시험 관련해서 급히 연락했어."
phishing_054,Impersonation of family/child/acquaintance type,1," 네, 선생님? 급히 무슨 일이죠?"
phishing_054,Impersonation of family/child/acquaintance type,0, 네 시험 응시료가 미납됐다고 해서 지금 당장 처리해야 해.
phishing_054,Impersonation of family/child/acquaintance type,1," 아, 그런가요? 어디로 보내야 하죠?"
phishing_054,Impersonation of family/child/acquaintance type,0, 내가 알려주는 계좌로 빨리 입금해 줘. 한시가 급해.
phishing_055,Impersonation of family/child/acquaintance type,0," 여보세요, OOO니? 네 아빠가 교통사고를 당했다네."
phishing_055,Impersonation of family/child/acquaintance type,1, 아빠가요? 지금 어디에 계세요?
phishing_055,Impersonation of family/child/acquaintance type,0," 병원에 계시고, 치료비가 필요해서 너한테 연락했어."
phishing_055,Impersonation of family/child/acquaintance type,1, 얼마 정도 필요한 건가요? 바로 보낼게요.
phishing_055,Impersonation of family/child/acquaintance type,0, 300만 원이 필요해. 계좌번호 보낼 테니까 확인해 줘.
phishing_056,Impersonation of family/child/acquaintance type,0," 안녕하세요, OOO의 친구입니다. 지금 OOO가 급히 입원해서요."
phishing_056,Impersonation of family/child/acquaintance type,1, 네? OOO가 입원했다고요? 어디 병원인데요?
phishing_056,Impersonation of family/child/acquaintance type,0, 사고가 나서 큰 병원으로 옮겨졌어요. 지금 당장 치료비가 필요해요.
phishing_056,Impersonation of family/child/acquaintance type,1, 정말요? 병원 이름과 위치를 알려주세요.
phishing_056,Impersonation of family/child/acquaintance type,0," 시간이 없어요, 일단 계좌로 돈 좀 보내주실 수 있나요?"
phishing_057,Impersonation of family/child/acquaintance type,0," OOO야, 큰일났어. 내 핸드폰이 물에 빠졌어."
phishing_057,Impersonation of family/child/acquaintance type,1, 어? OOO 맞아? 무슨 일이야?
phishing_057,Impersonation of family/child/acquaintance type,0," 응, 맞아. 친구랑 여행 중인데 급히 돈이 필요해."
phishing_057,Impersonation of family/child/acquaintance type,1, 어떻게 보내면 돼? 정말 급한 상황이야?
phishing_057,Impersonation of family/child/acquaintance type,0," 어, 계좌 번호 보내줄게. 빨리 좀 부탁해."
phishing_058,Impersonation of family/child/acquaintance type,0," 아빠, 나 OOO인데 지금 폰이 고장나서."
phishing_058,Impersonation of family/child/acquaintance type,1, OOO? 갑자기 무슨 전화야? 무슨 일이니?
phishing_058,Impersonation of family/child/acquaintance type,0, 친구가 사고가 나서 병원비를 먼저 내야 해.
phishing_058,Impersonation of family/child/acquaintance type,1, 얼마가 필요한데? 병원에 내가 직접 갈까?
phishing_058,Impersonation of family/child/acquaintance type,0," 아니, 시간 없어. 일단 계좌로 보내줘."
phishing_059,Impersonation of family/child/acquaintance type,0," 여보세요, OOO의 동생입니다. 지금 OOO가 사고가 나서요."
phishing_059,Impersonation of family/child/acquaintance type,1, 네? 동생이라고요? 무슨 사고예요? OOO 괜찮아요?
phishing_059,Impersonation of family/child/acquaintance type,0, 많이 다쳐서 병원에 있는데 수술비가 급히 필요해요.
phishing_059,Impersonation of family/child/acquaintance type,1, 무슨 병원인가요? 제가 직접 가볼게요.
phishing_059,Impersonation of family/child/acquaintance type,0, 직접 오시기엔 시간이 부족해요. 송금이 필요해요.
phishing_060,Impersonation of family/child/acquaintance type,0," 할머니, 저 OOO예요. 갑자기 급한 일이 생겼어요."
phishing_060,Impersonation of family/child/acquaintance type,1, OOO? 할머니는 네 목소리가 아닌 것 같은데.
phishing_060,Impersonation of family/child/acquaintance type,0, 핸드폰이 고장 나서 그렇습니다. 친구가 사고를 당했어요.
phishing_060,Impersonation of family/child/acquaintance type,1, 정말이니? 어떻게 도와주면 되니?
phishing_060,Impersonation of family/child/acquaintance type,0, 계좌로 돈을 좀 보내주셔야 할 것 같아요. 급해요.
phishing_061,Impersonation of family/child/acquaintance type,0," 여보세요, OOO야, 엄마 핸드폰이 고장 나서 친구 폰으로 전화했어."
phishing_061,Impersonation of family/child/acquaintance type,1," 어, OOO야? 무슨 일이야? 어디 아픈 건 아니지?"
phishing_061,Impersonation of family/child/acquaintance type,0," 아니야, 엄마. 근데 친구가 사고가 나서 병원비를 먼저 내야 해."
phishing_061,Impersonation of family/child/acquaintance type,1, 정말 큰일이네. 어떻게 도와주면 될까?
phishing_061,Impersonation of family/child/acquaintance type,0, 엄마가 내 계좌로 돈 좀 보내 줄 수 있어? 급해.
phishing_062,Impersonation of family/child/acquaintance type,0," OOO야, 엄마야. 너희 아빠 사고 나서 병원에 있어."
phishing_062,Impersonation of family/child/acquaintance type,1, 뭐? 정말이야? 어디 다쳤어?
phishing_062,Impersonation of family/child/acquaintance type,0, 많이 다쳤어. 수술비가 필요해. 당장 입금해 줘야 해.
phishing_062,Impersonation of family/child/acquaintance type,1," 알았어, 계좌 번호 보내줘."
phishing_063,Impersonation of family/child/acquaintance type,0," OOO야, 할아버지인데 할머니가 위급해서 병원에 갔어."
phishing_063,Impersonation of family/child/acquaintance type,1, 할아버지? 무슨 일이에요? 어디가 아프세요?
phishing_063,Impersonation of family/child/acquaintance type,0, 갑자기 쓰러지셔서 수술이 필요해. 돈이 급해.
phishing_063,Impersonation of family/child/acquaintance type,1," 네, 바로 어떻게 해야 할지 알려주세요."
phishing_064,Impersonation of family/child/acquaintance type,0," 여보세요, OOO씨? 경찰입니다. 아드님이 교통사고로 체포되었습니다."
phishing_064,Impersonation of family/child/acquaintance type,1, 네? 우리 아들이요? 무슨 일이죠?
phishing_064,Impersonation of family/child/acquaintance type,0, 빨리 보석금을 송금해야 합니다. 그래야 풀려납니다.
phishing_064,Impersonation of family/child/acquaintance type,1," 잠깐만요, 제가 직접 경찰서로 가겠습니다."
phishing_065,Impersonation of family/child/acquaintance type,0," 안녕하세요, OOO님. 보험회사입니다. 따님의 사고로 인해 급한 보험 처리가 필요합니다."
phishing_065,Impersonation of family/child/acquaintance type,1, 사고요? 우리 딸이요? 어디 다쳤나요?
phishing_065,Impersonation of family/child/acquaintance type,0," 네, 빠르게 입원 수속을 하려면 지금 송금이 필요합니다."
phishing_065,Impersonation of family/child/acquaintance type,1, 일단 상황을 확인하고 다시 연락드릴게요.
phishing_066,Impersonation of family/child/acquaintance type,0," 여보세요, 여기 OOO 상담센터인데 오늘 고객님 아드님이 사고를 당하셨습니다."
phishing_066,Impersonation of family/child/acquaintance type,1, 뭐라고요? OOO가 사고를 당했다고요?
phishing_066,Impersonation of family/child/acquaintance type,0," 네, 다행히 큰 부상은 아니지만 병원비가 급하게 필요합니다."
phishing_066,Impersonation of family/child/acquaintance type,1," 잠깐만요, 어떻게 돈을 보내야 하죠?"
phishing_066,Impersonation of family/child/acquaintance type,0, 저희가 알려드리는 계좌로 바로 송금해주시면 됩니다.
phishing_067,Impersonation of family/child/acquaintance type,0," 여보세요, 여기 OO 경찰서입니다. OOO님 아드님이 문제가 생겼습니다."
phishing_067,Impersonation of family/child/acquaintance type,1, 무슨 문제죠? OOO가 왜 경찰서에 있나요?
phishing_067,Impersonation of family/child/acquaintance type,0, 경미한 교통사고가 나서 보석금이 필요합니다.
phishing_067,Impersonation of family/child/acquaintance type,1, 정말인가요? 어떻게 해야 하죠?
phishing_067,Impersonation of family/child/acquaintance type,0, 우리가 보내는 계좌로 보석금을 입금해 주시면 됩니다.
phishing_068,Impersonation of family/child/acquaintance type,0," 여보세요, OOO야. 내 전화기가 고장 나서 임시 번호로 연락해."
phishing_068,Impersonation of family/child/acquaintance type,1, OOO? 진짜 너야? 무슨 일 있어?
phishing_068,Impersonation of family/child/acquaintance type,0," 급한 상황이라서 그런데, 돈 좀 보내줄 수 있어?"
phishing_068,Impersonation of family/child/acquaintance type,1, 왜? 무슨 일인데?
phishing_068,Impersonation of family/child/acquaintance type,0, 친구가 다쳤는데 일단 병원비가 필요해.
phishing_069,Impersonation of family/child/acquaintance type,0," 안녕하세요, 여기는 OO 은행입니다. OOO 고객님 아드님이 계좌를 이용 중입니다."
phishing_069,Impersonation of family/child/acquaintance type,1, 네? 제 아들이 제 계좌를 쓴다고요?
phishing_069,Impersonation of family/child/acquaintance type,0, 맞습니다. 안전한 거래를 위해 계정을 확인해 주셔야 합니다.
phishing_069,Impersonation of family/child/acquaintance type,1, 어떻게 확인해야 하죠?
phishing_069,Impersonation of family/child/acquaintance type,0, 저희가 보내드리는 인증번호를 입력하시면 됩니다.
phishing_070,Impersonation of family/child/acquaintance type,0," 어머니, 저 OOO인데 친구한테 돈 좀 빌려줘야 돼요."
phishing_070,Impersonation of family/child/acquaintance type,1, OOO야? 정말 네가 맞니? 무슨 일인데 돈이 필요하니?
phishing_070,Impersonation of family/child/acquaintance type,0, 친구가 급하게 돈이 필요해서 그래요. 당장 보내 줄 수 있어요?
phishing_070,Impersonation of family/child/acquaintance type,1, 어디로 보내면 되니?
phishing_070,Impersonation of family/child/acquaintance type,0, 여기 계좌로 바로 보내주시면 돼요.
phishing_071,Impersonation of family/child/acquaintance type,0," 여보세요? OOO야, 사고가 났어!"
phishing_071,Impersonation of family/child/acquaintance type,1, OOO? 무슨 사고야? 너 괜찮아?
phishing_071,Impersonation of family/child/acquaintance type,0, 내가 운전 중에 살짝 부딪혔어. 그런데 보험 처리가 필요해.
phishing_071,Impersonation of family/child/acquaintance type,1," 아, 그래? 보험사에 연락해야 하는 거 아니야?"
phishing_071,Impersonation of family/child/acquaintance type,0, 시간이 없어서 직접 해결해야 해. 당장 계좌로 돈 좀 보내줄 수 있어?
phishing_072,Impersonation of family/child/acquaintance type,0," 안녕하세요, OOO 씨의 친구입니다. 급한 일이 생겨서요."
phishing_072,Impersonation of family/child/acquaintance type,1, OOO의 친구요? 무슨 일이죠?
phishing_072,Impersonation of family/child/acquaintance type,0, OOO가 병원에 있어요. 치료비가 많이 나와서요.
phishing_072,Impersonation of family/child/acquaintance type,1," 아, 정말요? OOO가 다쳤다니 믿기지 않네요."
phishing_072,Impersonation of family/child/acquaintance type,0," 네, 그래서 빨리 도와주셔야 해요. 입금 부탁드릴게요."
phishing_073,Impersonation of family/child/acquaintance type,0," 아빠, 나 OOO야. 큰일 났어."
phishing_073,Impersonation of family/child/acquaintance type,1, OOO? 무슨 일인데 그래? 어디 아프니?
phishing_073,Impersonation of family/child/acquaintance type,0," 아니, 친구가 사고가 나서 도와줘야 해."
phishing_073,Impersonation of family/child/acquaintance type,1, 그럼 경찰에 연락해야 하는 거 아니니?
